bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
171C_1027_R2,171,inbound,Battaramulla,0,2025-10-27 20:34:31,2025-10-27 20:35:30,13,4,17,59,296,0
171A_1025_R1,171,outbound,Borella,1,2025-10-25 07:42:36,2025-10-25 07:43:31,15,4,96,55,466,1
144F_1026_R1,144,inbound,Borella,0,2025-10-26 09:33:25,2025-10-26 09:34:28,12,4,36,63,534,0
103E_1030_R1,103,outbound,Fort,1,2025-10-30 18:09:00,2025-10-30 18:09:21,0,4,11,21,271,1
103J_1027_R2,103,outbound,Narahenpita,1,2025-10-27 06:50:07,2025-10-27 06:50:46,8,6,52,39,551,0
103F_1028_R2,103,inbound,Punchi Borella,0,2025-10-28 17:07:37,2025-10-28 17:08:43,15,3,53,66,390,1
103E_1028_R1,103,outbound,Narahenpita,1,2025-10-28 11:00:35,2025-10-28 11:01:12,4,7,28,37,671,0
171C_1026_R1,171,inbound,Welikada,0,2025-10-26 06:30:32,2025-10-26 06:31:29,13,4,57,57,504,0
171H_1031_R1,171,inbound,Fort,1,2025-10-31 11:18:52,2025-10-31 11:19:29,5,7,87,37,620,0
171J_1027_R2,171,inbound,Pettah,0,2025-10-27 20:58:45,2025-10-27 21:00:09,13,9,73,84,366,0
103D_1028_R1,103,inbound,Fort,1,2025-10-28 07:59:56,2025-10-28 08:00:51,10,3,83,55,429,1
171E_1031_R1,171,inbound,Pettah,0,2025-10-31 18:40:04,2025-10-31 18:40:58,8,8,33,54,667,1
171G_1028_R2,171,outbound,Cotta Road,0,2025-10-28 08:17:15,2025-10-28 08:18:02,7,6,82,47,378,1
103D_1026_R1,103,outbound,Punchi Borella,1,2025-10-26 12:19:36,2025-10-26 12:20:32,10,6,42,56,557,0
144A_1029_R1,144,outbound,Cotta Road,0,2025-10-29 08:23:22,2025-10-29 08:24:37,13,10,83,75,587,1
103A_1025_R1,103,inbound,Pettah,0,2025-10-25 19:44:52,2025-10-25 19:45:42,7,3,45,50,682,0
144A_1028_R1,144,inbound,Punchi Borella,1,2025-10-28 12:16:58,2025-10-28 12:18:27,17,6,55,89,615,0
103D_1028_R1,103,outbound,Fort,1,2025-10-28 20:55:00,2025-10-28 20:55:57,11,6,31,57,428,0
171I_1027_R2,171,outbound,Rajagiriya,0,2025-10-27 17:50:02,2025-10-27 17:50:33,3,4,59,31,577,1
103A_1028_R1,103,inbound,Maradana,1,2025-10-28 20:13:54,2025-10-28 20:15:10,15,7,50,76,474,0
171J_1026_R1,171,outbound,Maradana,0,2025-10-26 10:18:15,2025-10-26 10:19:15,12,4,44,60,447,0
103G_1028_R1,103,outbound,Fort,1,2025-10-28 16:27:00,2025-10-28 16:27:59,19,4,31,59,289,1
144E_1026_R1,144,outbound,Maradana,0,2025-10-26 07:53:10,2025-10-26 07:54:02,12,3,24,52,281,1
144A_1025_R2,144,inbound,Fort,1,2025-10-25 08:17:57,2025-10-25 08:18:37,8,6,68,40,350,1
103E_1029_R2,103,inbound,Punchi Borella,0,2025-10-29 09:35:46,2025-10-29 09:36:35,8,2,29,49,482,0
171J_1031_R1,171,inbound,Koswatta,1,2025-10-31 17:40:00,2025-10-31 17:40:47,7,6,12,47,528,1
171A_1031_R1,171,outbound,Battaramulla,0,2025-10-31 07:23:25,2025-10-31 07:24:18,14,3,106,53,541,1
103D_1027_R2,103,inbound,Fort,1,2025-10-27 18:34:56,2025-10-27 18:35:54,9,7,65,58,667,1
171H_1029_R2,171,inbound,Koswatta,1,2025-10-29 08:10:00,2025-10-29 08:11:11,17,5,23,71,363,1
103B_1031_R2,103,inbound,Maradana,1,2025-10-31 10:08:01,2025-10-31 10:09:05,13,3,31,64,647,0
144D_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 09:41:00,2025-10-30 09:41:57,11,4,21,57,364,0
144H_1026_R1,144,inbound,Punchi Borella,1,2025-10-26 19:00:45,2025-10-26 19:01:39,10,7,41,54,459,0
171I_1029_R2,171,inbound,Technical Junction,0,2025-10-29 18:53:01,2025-10-29 18:53:40,4,7,55,39,288,1
144D_1030_R1,144,outbound,Maradana,0,2025-10-30 10:23:18,2025-10-30 10:24:26,16,1,30,68,459,0
171F_1030_R1,171,inbound,Rajagiriya,0,2025-10-30 06:22:15,2025-10-30 06:22:49,6,3,58,34,499,0
144G_1029_R1,144,outbound,Punchi Borella,0,2025-10-29 07:11:41,2025-10-29 07:12:41,14,4,54,60,424,1
171J_1026_R2,171,outbound,Pettah,0,2025-10-26 09:56:00,2025-10-26 09:56:49,9,2,23,49,481,0
171C_1030_R1,171,inbound,Fort,1,2025-10-30 21:20:50,2025-10-30 21:21:18,0,7,55,28,508,0
144I_1025_R1,144,inbound,Punchi Borella,1,2025-10-25 07:31:07,2025-10-25 07:32:01,14,3,82,54,441,1
171E_1027_R1,171,inbound,Rajagiriya,0,2025-10-27 07:26:59,2025-10-27 07:27:38,10,3,41,39,532,1
103C_1026_R1,103,outbound,Narahenpita,1,2025-10-26 08:36:53,2025-10-26 08:38:18,17,8,53,85,331,1
144C_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 16:20:47,2025-10-27 16:21:47,11,6,25,60,481,1
171B_1030_R1,171,outbound,Welikada,0,2025-10-30 07:11:57,2025-10-30 07:12:53,6,7,60,56,223,1
144C_1025_R1,144,outbound,Punchi Borella,0,2025-10-25 19:27:44,2025-10-25 19:29:02,16,4,37,78,608,0
171D_1029_R2,171,outbound,Technical Junction,0,2025-10-29 19:22:16,2025-10-29 19:22:58,7,3,29,42,530,0
103D_1028_R2,103,outbound,Pettah,0,2025-10-28 07:58:24,2025-10-28 07:59:07,13,1,43,43,386,1
144I_1030_R1,144,outbound,Maradana,0,2025-10-30 07:44:51,2025-10-30 07:46:33,29,4,68,102,612,1
103H_1030_R1,103,inbound,Punchi Borella,0,2025-10-30 19:26:13,2025-10-30 19:26:50,9,2,15,37,385,0
171D_1030_R1,171,outbound,Technical Junction,0,2025-10-30 18:58:38,2025-10-30 18:59:35,12,2,44,57,343,1
171J_1031_R2,171,inbound,Cotta Road,0,2025-10-31 08:11:09,2025-10-31 08:12:36,22,4,68,87,434,1
144H_1030_R1,144,inbound,Punchi Borella,1,2025-10-30 07:20:34,2025-10-30 07:21:22,10,5,48,48,386,1
103B_1029_R1,103,outbound,Fort,1,2025-10-29 16:43:00,2025-10-29 16:44:04,11,5,15,64,371,1
144A_1031_R1,144,inbound,Punchi Borella,1,2025-10-31 17:56:47,2025-10-31 17:58:05,15,9,52,78,591,1
171B_1025_R1,171,outbound,Technical Junction,0,2025-10-25 09:34:01,2025-10-25 09:34:54,10,3,42,53,616,0
171A_1028_R1,171,outbound,Maradana,0,2025-10-28 17:06:44,2025-10-28 17:07:48,15,5,75,64,617,1
103F_1029_R1,103,outbound,Borella,0,2025-10-29 17:58:53,2025-10-29 18:00:15,13,12,47,82,370,1
103I_1028_R1,103,inbound,Maradana,1,2025-10-28 06:49:05,2025-10-28 06:49:52,10,3,59,47,504,0
144B_1028_R1,144,outbound,Fort,1,2025-10-28 09:58:00,2025-10-28 09:58:43,10,3,25,43,437,0
171A_1026_R1,171,inbound,Maradana,0,2025-10-26 15:36:04,2025-10-26 15:37:15,10,9,58,71,423,0
171J_1027_R2,171,outbound,Pettah,0,2025-10-27 16:30:11,2025-10-27 16:31:11,10,3,41,60,337,1
171G_1025_R1,171,inbound,Technical Junction,0,2025-10-25 18:28:32,2025-10-25 18:29:32,12,7,117,60,292,1
144J_1028_R1,144,inbound,Cotta Road,0,2025-10-28 20:49:36,2025-10-28 20:50:39,19,2,46,63,515,0
103C_1025_R1,103,outbound,Punchi Borella,1,2025-10-25 17:38:07,2025-10-25 17:38:56,13,4,72,49,418,1
171G_1027_R1,171,outbound,Borella,1,2025-10-27 20:21:29,2025-10-27 20:22:47,17,6,61,78,382,0
144G_1029_R2,144,inbound,Fort,1,2025-10-29 18:27:39,2025-10-29 18:28:24,9,5,80,45,224,1
171D_1026_R2,171,inbound,Rajagiriya,0,2025-10-26 16:58:45,2025-10-26 16:59:51,14,3,73,66,370,1
144B_1029_R1,144,inbound,Maradana,0,2025-10-29 16:31:07,2025-10-29 16:32:15,11,11,71,68,550,1
171J_1028_R1,171,inbound,Battaramulla,0,2025-10-28 18:04:50,2025-10-28 18:05:52,14,1,34,62,413,1
144H_1025_R1,144,outbound,Borella,1,2025-10-25 19:21:49,2025-10-25 19:22:42,6,10,23,53,510,0
103F_1026_R1,103,outbound,Maradana,0,2025-10-26 08:30:45,2025-10-26 08:31:54,14,5,20,69,342,1
103G_1031_R2,103,inbound,Narahenpita,1,2025-10-31 20:53:00,2025-10-31 20:53:44,9,5,31,44,434,0
144E_1025_R1,144,outbound,Fort,1,2025-10-25 07:43:00,2025-10-25 07:43:48,10,1,16,48,386,1
144I_1025_R1,144,outbound,Cotta Road,0,2025-10-25 09:16:12,2025-10-25 09:17:07,9,3,43,55,248,0
144F_1028_R1,144,outbound,Fort,1,2025-10-28 16:57:00,2025-10-28 16:58:00,16,2,31,60,553,1
171G_1028_R1,171,inbound,Maradana,0,2025-10-28 19:17:22,2025-10-28 19:18:02,5,4,68,40,444,0
103J_1028_R1,103,outbound,Narahenpita,1,2025-10-28 09:14:27,2025-10-28 09:15:14,5,11,49,47,512,0
144J_1030_R2,144,outbound,Borella,1,2025-10-30 11:13:21,2025-10-30 11:14:15,10,4,51,54,603,0
144C_1028_R2,144,inbound,Punchi Borella,1,2025-10-28 18:04:17,2025-10-28 18:05:23,14,7,69,66,410,1
171B_1031_R1,171,inbound,Pettah,0,2025-10-31 17:30:48,2025-10-31 17:31:38,7,8,106,50,494,1
103J_1027_R1,103,inbound,Borella,0,2025-10-27 20:40:28,2025-10-27 20:41:33,13,5,37,65,473,0
171I_1029_R2,171,inbound,Koswatta,1,2025-10-29 18:09:00,2025-10-29 18:09:43,8,4,18,43,288,1
171D_1028_R1,171,inbound,Fort,1,2025-10-28 06:50:59,2025-10-28 06:52:00,5,11,83,61,494,0
144J_1028_R2,144,inbound,Borella,0,2025-10-28 08:11:35,2025-10-28 08:12:41,12,6,73,66,711,1
144F_1026_R2,144,inbound,Cotta Road,0,2025-10-26 07:53:11,2025-10-26 07:54:01,16,2,30,50,598,1
103D_1031_R2,103,outbound,Fort,1,2025-10-31 17:30:00,2025-10-31 17:31:22,19,3,42,82,658,1
144F_1031_R2,144,outbound,Maradana,0,2025-10-31 17:56:49,2025-10-31 17:57:53,15,4,52,64,356,1
144B_1028_R1,144,inbound,Fort,1,2025-10-28 11:14:13,2025-10-28 11:15:17,7,10,53,64,408,0
144B_1031_R2,144,outbound,Cotta Road,0,2025-10-31 09:36:45,2025-10-31 09:37:33,9,6,36,48,670,0
103E_1025_R1,103,outbound,Punchi Borella,1,2025-10-25 19:36:46,2025-10-25 19:37:38,10,3,48,52,461,0
171I_1027_R1,171,outbound,Pettah,0,2025-10-27 07:30:23,2025-10-27 07:31:32,17,3,47,69,203,1
171A_1029_R1,171,inbound,Rajagiriya,0,2025-10-29 16:52:22,2025-10-29 16:53:33,19,2,66,71,428,1
144C_1029_R1,144,inbound,Cotta Road,0,2025-10-29 17:05:30,2025-10-29 17:06:30,12,4,47,60,529,1
103H_1026_R1,103,inbound,Narahenpita,1,2025-10-26 09:33:00,2025-10-26 09:33:29,2,4,23,29,517,0
171F_1029_R1,171,outbound,Borella,1,2025-10-29 16:34:22,2025-10-29 16:35:57,21,9,54,95,566,1
144C_1031_R1,144,outbound,Punchi Borella,0,2025-10-31 10:21:56,2025-10-31 10:22:44,9,3,45,48,561,0
171E_1028_R2,171,inbound,Fort,1,2025-10-28 18:23:41,2025-10-28 18:24:22,7,3,120,41,605,1
171I_1031_R1,171,inbound,Fort,1,2025-10-31 08:29:56,2025-10-31 08:30:50,8,8,71,54,297,1
144E_1029_R1,144,inbound,Borella,0,2025-10-29 09:24:46,2025-10-29 09:25:05,3,2,31,19,451,0
171F_1025_R1,171,outbound,Koswatta,1,2025-10-25 19:03:44,2025-10-25 19:04:36,7,7,62,52,569,0
171G_1028_R1,171,inbound,Rajagiriya,0,2025-10-28 18:55:46,2025-10-28 18:56:30,8,2,56,44,444,1
171A_1026_R1,171,inbound,Borella,1,2025-10-26 15:26:07,2025-10-26 15:26:39,4,2,60,32,423,0
171J_1031_R1,171,inbound,Pettah,0,2025-10-31 18:26:50,2025-10-31 18:27:33,8,6,81,43,528,1
171C_1030_R1,171,outbound,Maradana,0,2025-10-30 08:51:29,2025-10-30 08:52:59,23,6,64,90,577,1
171A_1028_R2,171,inbound,Punchi Borella,0,2025-10-28 16:33:12,2025-10-28 16:34:02,6,6,59,50,371,1
103F_1028_R1,103,outbound,Punchi Borella,1,2025-10-28 19:13:56,2025-10-28 19:15:29,20,7,59,93,583,0
171B_1031_R1,171,outbound,Technical Junction,0,2025-10-31 20:56:42,2025-10-31 20:57:28,12,4,55,46,503,0
171I_1027_R2,171,outbound,Pettah,0,2025-10-27 17:22:38,2025-10-27 17:23:24,9,4,25,46,577,1
103D_1028_R1,103,outbound,Pettah,0,2025-10-28 20:57:27,2025-10-28 20:58:14,9,4,36,47,428,0
171A_1030_R1,171,outbound,Punchi Borella,0,2025-10-30 09:27:53,2025-10-30 09:28:46,11,3,52,53,342,0
144I_1030_R1,144,inbound,Maradana,0,2025-10-30 10:35:12,2025-10-30 10:35:42,7,5,49,30,647,0
171G_1027_R2,171,inbound,Punchi Borella,0,2025-10-27 08:33:04,2025-10-27 08:34:03,7,12,90,59,450,1
171J_1025_R2,171,outbound,Koswatta,1,2025-10-25 08:42:42,2025-10-25 08:43:43,14,6,139,61,410,1
144F_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 07:05:03,2025-10-31 07:06:22,13,11,42,79,604,1
103I_1031_R1,103,outbound,Punchi Borella,1,2025-10-31 17:09:26,2025-10-31 17:10:36,13,8,57,70,389,1
171A_1027_R1,171,inbound,Pettah,0,2025-10-27 09:43:11,2025-10-27 09:43:41,3,4,44,30,524,0
103I_1031_R1,103,inbound,Narahenpita,1,2025-10-31 18:00:00,2025-10-31 18:01:03,20,3,32,63,434,1
171C_1025_R1,171,outbound,Technical Junction,0,2025-10-25 09:00:37,2025-10-25 09:01:11,6,3,32,34,423,0
171D_1028_R1,171,inbound,Pettah,0,2025-10-28 06:44:25,2025-10-28 06:45:18,11,6,89,53,494,0
171H_1028_R1,171,inbound,Borella,1,2025-10-28 20:56:40,2025-10-28 20:57:56,12,10,66,76,427,0
171I_1028_R1,171,outbound,Battaramulla,0,2025-10-28 13:04:07,2025-10-28 13:04:56,2,13,44,49,366,0
103J_1025_R2,103,inbound,Narahenpita,1,2025-10-25 07:53:00,2025-10-25 07:54:17,25,4,45,77,261,1
171A_1030_R1,171,inbound,Koswatta,1,2025-10-30 06:33:00,2025-10-30 06:34:18,21,4,34,78,655,0
103B_1026_R1,103,outbound,Fort,1,2025-10-26 07:26:00,2025-10-26 07:26:50,9,4,24,50,523,1
103A_1028_R1,103,inbound,Narahenpita,1,2025-10-28 20:02:00,2025-10-28 20:02:54,10,3,31,54,474,0
171A_1029_R1,171,inbound,Battaramulla,0,2025-10-29 16:42:24,2025-10-29 16:43:28,19,3,40,64,428,1
103D_1030_R1,103,inbound,Maradana,1,2025-10-30 16:51:55,2025-10-30 16:53:27,18,8,67,92,399,1
171J_1027_R1,171,inbound,Battaramulla,0,2025-10-27 17:38:40,2025-10-27 17:40:02,21,8,61,82,388,1
171D_1030_R1,171,outbound,Borella,1,2025-10-30 19:14:13,2025-10-30 19:15:16,8,9,72,63,343,0
171A_1029_R1,171,inbound,Borella,1,2025-10-29 17:05:00,2025-10-29 17:06:28,23,5,93,88,428,1
103H_1029_R2,103,inbound,Punchi Borella,0,2025-10-29 12:41:54,2025-10-29 12:42:36,1,8,14,42,353,0
144E_1031_R1,144,inbound,Maradana,0,2025-10-31 06:46:26,2025-10-31 06:47:25,8,9,34,59,374,0
171H_1031_R1,171,inbound,Welikada,0,2025-10-31 10:36:14,2025-10-31 10:36:57,10,3,59,43,620,0
144A_1030_R1,144,outbound,Fort,1,2025-10-30 12:24:00,2025-10-30 12:24:50,10,5,28,50,463,0
144H_1030_R1,144,inbound,Fort,1,2025-10-30 07:30:28,2025-10-30 07:31:24,9,5,60,56,386,1
103A_1030_R1,103,inbound,Maradana,1,2025-10-30 09:48:09,2025-10-30 09:49:21,11,11,32,72,455,0
171E_1027_R1,171,inbound,Battaramulla,0,2025-10-27 07:17:14,2025-10-27 07:18:15,14,3,22,61,532,1
103G_1025_R1,103,inbound,Punchi Borella,0,2025-10-25 12:45:14,2025-10-25 12:46:14,13,2,59,60,356,0
171B_1027_R1,171,outbound,Punchi Borella,0,2025-10-27 09:06:06,2025-10-27 09:06:44,5,4,62,38,383,0
171B_1025_R1,171,outbound,Punchi Borella,0,2025-10-25 09:42:22,2025-10-25 09:43:09,8,5,53,47,616,0
144F_1031_R1,144,outbound,Fort,1,2025-10-31 06:42:00,2025-10-31 06:42:51,13,4,21,51,604,0
144J_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 09:22:30,2025-10-27 09:23:31,8,6,41,61,716,0
103G_1028_R1,103,inbound,Narahenpita,1,2025-10-28 07:07:00,2025-10-28 07:07:51,15,3,32,51,439,1
144F_1028_R2,144,outbound,Borella,1,2025-10-28 08:41:04,2025-10-28 08:42:08,15,8,71,64,549,1
171E_1030_R1,171,outbound,Pettah,0,2025-10-30 17:22:57,2025-10-30 17:24:09,18,1,62,72,414,1
171F_1031_R2,171,inbound,Welikada,0,2025-10-31 06:11:20,2025-10-31 06:12:21,10,4,33,61,576,0
144F_1027_R1,144,outbound,Rajagiriya,1,2025-10-27 08:40:52,2025-10-27 08:41:35,8,5,42,43,322,1
171J_1030_R1,171,outbound,Technical Junction,0,2025-10-30 16:17:55,2025-10-30 16:19:00,14,3,37,65,599,1
171I_1028_R1,171,inbound,Koswatta,1,2025-10-28 07:29:00,2025-10-28 07:29:40,6,5,20,40,459,1
171A_1025_R1,171,outbound,Koswatta,1,2025-10-25 08:03:18,2025-10-25 08:04:26,12,6,112,68,466,1
144I_1025_R2,144,inbound,Fort,1,2025-10-25 07:37:29,2025-10-25 07:38:24,7,8,79,55,444,1
171F_1028_R1,171,outbound,Koswatta,1,2025-10-28 17:12:15,2025-10-28 17:13:18,10,10,87,63,455,1
171H_1029_R1,171,inbound,Punchi Borella,0,2025-10-29 19:15:48,2025-10-29 19:16:26,2,9,65,38,331,0
171B_1026_R2,171,outbound,Koswatta,1,2025-10-26 13:02:27,2025-10-26 13:02:57,4,3,72,30,570,0
171E_1029_R2,171,inbound,Cotta Road,0,2025-10-29 10:36:01,2025-10-29 10:37:20,20,3,55,79,443,0
144H_1029_R2,144,inbound,Borella,0,2025-10-29 19:16:24,2025-10-29 19:17:26,12,4,30,62,404,0
171J_1026_R1,171,outbound,Borella,1,2025-10-26 10:26:06,2025-10-26 10:27:13,13,6,58,67,447,0
171H_1028_R1,171,inbound,Koswatta,1,2025-10-28 20:37:00,2025-10-28 20:37:56,13,1,34,56,427,0
103F_1026_R1,103,inbound,Pettah,0,2025-10-26 18:34:50,2025-10-26 18:36:13,17,7,88,83,245,1
144D_1031_R2,144,outbound,Cotta Road,0,2025-10-31 06:47:59,2025-10-31 06:48:36,4,5,53,37,536,0
103B_1028_R2,103,inbound,Narahenpita,1,2025-10-28 16:37:00,2025-10-28 16:37:58,13,2,36,58,571,1
144C_1026_R1,144,outbound,Fort,1,2025-10-26 09:27:00,2025-10-26 09:27:47,7,3,18,47,420,0
171D_1028_R2,171,outbound,Koswatta,1,2025-10-28 10:01:17,2025-10-28 10:02:05,5,7,47,48,399,0
144I_1027_R1,144,inbound,Cotta Road,0,2025-10-27 16:08:23,2025-10-27 16:09:52,24,5,30,89,369,1
103E_1025_R1,103,outbound,Pettah,0,2025-10-25 19:27:48,2025-10-25 19:28:44,15,2,35,56,461,0
103B_1025_R1,103,outbound,Pettah,0,2025-10-25 07:25:18,2025-10-25 07:26:32,20,4,55,74,559,1
171I_1031_R1,171,inbound,Pettah,0,2025-10-31 08:24:19,2025-10-31 08:25:38,16,7,71,79,297,1
171A_1031_R1,171,inbound,Maradana,0,2025-10-31 09:20:26,2025-10-31 09:21:00,6,1,69,34,283,0
144B_1029_R2,144,outbound,Maradana,0,2025-10-29 16:44:08,2025-10-29 16:45:37,22,5,30,89,442,1
171H_1028_R1,171,inbound,Rajagiriya,0,2025-10-28 20:47:28,2025-10-28 20:48:21,12,5,57,53,427,0
103G_1026_R1,103,outbound,Narahenpita,1,2025-10-26 17:53:18,2025-10-26 17:54:09,9,6,90,51,559,1
171G_1027_R2,171,inbound,Maradana,0,2025-10-27 08:37:59,2025-10-27 08:38:52,2,9,83,53,450,1
171J_1028_R1,171,inbound,Koswatta,1,2025-10-28 17:58:00,2025-10-28 17:59:00,13,3,21,60,413,1
144G_1029_R2,144,inbound,Rajagiriya,1,2025-10-29 18:03:00,2025-10-29 18:04:15,18,4,38,75,224,1
171J_1027_R2,171,outbound,Rajagiriya,0,2025-10-27 16:58:38,2025-10-27 17:00:18,19,16,86,100,337,1
171F_1026_R1,171,inbound,Pettah,0,2025-10-26 18:04:18,2025-10-26 18:05:11,7,7,100,53,256,1
171I_1027_R1,171,inbound,Fort,1,2025-10-27 19:19:05,2025-10-27 19:19:56,5,9,71,51,417,0
171F_1027_R2,171,outbound,Punchi Borella,0,2025-10-27 18:14:40,2025-10-27 18:15:42,12,6,70,62,680,1
103D_1025_R1,103,outbound,Fort,1,2025-10-25 07:16:00,2025-10-25 07:16:56,12,6,21,56,346,1
171G_1030_R2,171,outbound,Technical Junction,0,2025-10-30 13:04:20,2025-10-30 13:05:28,17,5,47,68,525,0
144G_1029_R1,144,outbound,Cotta Road,0,2025-10-29 07:23:40,2025-10-29 07:24:35,9,9,62,55,424,1
171E_1031_R2,171,inbound,Koswatta,1,2025-10-31 14:16:00,2025-10-31 14:17:01,12,3,33,61,586,0
171B_1027_R1,171,outbound,Technical Junction,0,2025-10-27 08:56:32,2025-10-27 08:57:16,8,2,50,44,383,1
171D_1026_R2,171,inbound,Pettah,0,2025-10-26 17:20:49,2025-10-26 17:21:53,13,6,106,64,370,1
171A_1031_R1,171,outbound,Technical Junction,0,2025-10-31 06:44:17,2025-10-31 06:45:22,13,3,51,65,541,0
103A_1025_R1,103,inbound,Punchi Borella,0,2025-10-25 19:35:26,2025-10-25 19:36:12,8,3,34,46,682,0
171J_1031_R2,171,outbound,Battaramulla,0,2025-10-31 17:08:41,2025-10-31 17:09:28,6,5,57,47,270,1
171B_1029_R1,171,outbound,Battaramulla,0,2025-10-29 06:53:38,2025-10-29 06:54:07,2,6,44,29,681,0
103D_1029_R1,103,outbound,Punchi Borella,1,2025-10-29 15:07:45,2025-10-29 15:08:34,7,4,24,49,430,0
144B_1025_R1,144,outbound,Punchi Borella,0,2025-10-25 06:14:27,2025-10-25 06:15:05,8,4,35,38,456,0
144D_1030_R2,144,outbound,Rajagiriya,1,2025-10-30 19:22:40,2025-10-30 19:23:17,5,7,73,37,345,0
171G_1031_R1,171,outbound,Battaramulla,0,2025-10-31 12:43:44,2025-10-31 12:44:31,10,6,56,47,537,0
171B_1030_R1,171,outbound,Borella,1,2025-10-30 06:57:35,2025-10-30 06:58:14,5,5,71,39,223,0
171C_1031_R1,171,inbound,Fort,1,2025-10-31 18:11:06,2025-10-31 18:12:13,9,10,87,67,315,1
171A_1031_R1,171,inbound,Fort,1,2025-10-31 09:36:05,2025-10-31 09:37:01,8,7,68,56,283,0
171I_1027_R1,171,inbound,Borella,1,2025-10-27 18:52:04,2025-10-27 18:53:36,18,10,71,92,417,1
171J_1027_R1,171,inbound,Borella,1,2025-10-27 17:55:45,2025-10-27 17:56:41,15,3,100,56,388,1
144C_1030_R2,144,inbound,Rajagiriya,1,2025-10-30 19:08:00,2025-10-30 19:08:55,10,4,24,55,532,0
171A_1029_R1,171,outbound,Cotta Road,0,2025-10-29 18:41:42,2025-10-29 18:42:48,10,11,119,66,440,1
144E_1025_R1,144,inbound,Fort,1,2025-10-25 20:40:39,2025-10-25 20:41:25,9,5,44,46,528,0
171G_1027_R2,171,inbound,Battaramulla,0,2025-10-27 08:08:22,2025-10-27 08:09:18,13,4,35,56,450,1
171C_1029_R1,171,inbound,Maradana,0,2025-10-29 17:26:21,2025-10-29 17:27:08,7,7,99,47,564,1
171I_1031_R1,171,outbound,Pettah,0,2025-10-31 07:15:00,2025-10-31 07:15:48,7,6,31,48,397,1
171J_1027_R2,171,inbound,Punchi Borella,0,2025-10-27 20:42:43,2025-10-27 20:43:24,8,5,64,41,366,0
171G_1031_R2,171,inbound,Welikada,0,2025-10-31 17:08:13,2025-10-31 17:09:08,13,4,40,55,586,1
171D_1031_R2,171,inbound,Battaramulla,0,2025-10-31 20:10:02,2025-10-31 20:10:54,10,5,39,52,374,0
144J_1030_R2,144,outbound,Punchi Borella,0,2025-10-30 11:07:08,2025-10-30 11:07:58,11,5,45,50,603,0
171F_1031_R1,171,outbound,Rajagiriya,0,2025-10-31 18:22:30,2025-10-31 18:23:17,10,4,92,47,478,1
144A_1026_R1,144,outbound,Punchi Borella,0,2025-10-26 07:13:43,2025-10-26 07:15:09,22,4,42,86,675,1
171I_1030_R1,171,outbound,Battaramulla,0,2025-10-30 09:28:50,2025-10-30 09:29:32,7,6,62,42,284,0
171C_1031_R1,171,outbound,Cotta Road,0,2025-10-31 10:17:36,2025-10-31 10:18:34,9,7,78,58,366,0
171C_1028_R1,171,outbound,Koswatta,1,2025-10-28 07:59:10,2025-10-28 07:59:53,8,4,95,43,596,1
171E_1026_R1,171,inbound,Welikada,0,2025-10-26 06:56:55,2025-10-26 06:57:46,12,2,38,51,430,0
171B_1029_R2,171,inbound,Welikada,0,2025-10-29 12:53:21,2025-10-29 12:54:25,15,5,42,64,360,0
171D_1025_R1,171,inbound,Punchi Borella,0,2025-10-25 10:39:20,2025-10-25 10:40:17,8,5,62,57,586,0
144G_1026_R1,144,outbound,Punchi Borella,0,2025-10-26 09:58:00,2025-10-26 09:58:55,10,2,45,55,590,0
144H_1026_R1,144,outbound,Punchi Borella,0,2025-10-26 19:00:15,2025-10-26 19:01:25,13,4,38,70,604,0
171B_1031_R1,171,inbound,Fort,1,2025-10-31 17:35:37,2025-10-31 17:36:34,7,13,100,57,494,1
144F_1025_R1,144,outbound,Fort,1,2025-10-25 08:02:00,2025-10-25 08:02:32,5,4,32,32,382,1
103A_1030_R1,103,outbound,Fort,1,2025-10-30 16:39:00,2025-10-30 16:40:00,14,3,15,60,180,1
171E_1028_R1,171,outbound,Battaramulla,0,2025-10-28 10:04:41,2025-10-28 10:05:23,4,6,32,42,456,0
144F_1029_R1,144,outbound,Punchi Borella,0,2025-10-29 06:15:00,2025-10-29 06:15:37,6,2,33,37,338,0
171J_1025_R1,171,outbound,Technical Junction,0,2025-10-25 10:22:02,2025-10-25 10:23:15,12,3,39,73,180,0
144B_1027_R1,144,outbound,Rajagiriya,1,2025-10-27 19:22:42,2025-10-27 19:23:38,8,7,33,56,395,0
103F_1028_R1,103,outbound,Fort,1,2025-10-28 18:56:00,2025-10-28 18:57:00,13,4,32,60,583,1
103B_1027_R1,103,outbound,Punchi Borella,1,2025-10-27 10:51:52,2025-10-27 10:53:13,19,7,52,81,400,0
171E_1026_R1,171,outbound,Fort,1,2025-10-26 06:35:00,2025-10-26 06:36:00,15,4,22,60,425,0
103G_1028_R1,103,inbound,Punchi Borella,0,2025-10-28 07:17:46,2025-10-28 07:18:13,2,3,50,27,439,1
103E_1031_R2,103,inbound,Maradana,1,2025-10-31 07:52:48,2025-10-31 07:54:11,16,9,47,83,416,1
